Gene,BreastEarly_1,BreastEarly_2,BreastEarly_3,BreastMid_1,BreastMid_2,BreastMid_3,BreastLate_1,BreastLate_2,BreastLate_3,LungMetastasis_1,LungMetastasis_2,LungMetastasis_3
Fut10,7,4,4,0,0,0,5,1,1,3,1,0
Fut11,8,9,12,0,4,5,6,8,7,7,4,7
Fut2,0,0,0,1,2,1,0,0,4,4,1,0
Fut4,1,0,0,0,1,0,2,0,1,1,1,0
Fut4-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Fut7,0,1,0,0,1,0,0,0,0,0,0,0
Fut8,28,44,39,1,10,4,4,6,6,26,13,7
Fut9,0,3,0,0,0,0,0,1,2,0,0,1
Fuz,5,5,11,0,2,0,6,6,4,20,9,7
Fv1,2,2,3,0,0,0,1,3,3,3,3,4
Fxn,2,4,2,1,1,1,6,7,2,5,2,4
Fxr1,23,35,33,1,0,6,17,34,14,28,21,24
Fxr2,25,32,23,20,13,8,39,42,29,96,56,48
Fxyd1,2,0,0,0,0,4,0,0,0,33,16,13
Fxyd2,1,1,0,8,8,25,1,0,48,0,0,1
Fxyd3,26,21,16,7,4,3,26,21,15,1,1,0
Fxyd4,1,0,1,0,0,0,3,0,0,1,3,0
Fxyd5,6,3,3,2,1,2,4,5,2,9,5,10
Fxyd6,6,3,4,0,0,2,6,5,7,3,4,1
Fxyd7,0,0,0,1,0,0,0,1,1,2,2,2
Fyb1,6,13,4,0,8,4,4,1,2,44,20,24
Fyb2,9,26,7,0,0,0,2,1,2,1,1,0
Fyco1,47,46,44,6,5,4,29,22,22,120,69,75
Fyn,9,4,2,0,1,1,9,9,13,45,18,26
Fyttd1,19,29,21,4,1,2,15,25,22,13,10,7
Fzd1,12,11,12,3,3,0,20,13,17,18,9,21
Fzd10,4,10,3,6,0,1,8,12,7,3,0,2
Fzd10os,0,0,0,0,0,0,0,0,0,1,0,0
Fzd2,3,9,4,22,12,9,11,8,16,8,9,6
Fzd3,7,20,13,2,1,1,4,7,4,6,3,2
Fzd4,4,12,7,1,11,17,1,2,21,6,3,9
Fzd5,22,18,12,15,8,5,12,19,16,13,6,3
Fzd6,15,20,23,9,12,7,14,22,20,9,3,10
Fzd7,32,43,31,19,15,12,83,115,95,16,19,17
Fzd8,5,6,3,2,2,1,5,4,2,14,10,7
Fzd9,1,3,3,0,0,0,3,0,2,0,0,0
Fzr1,37,21,23,4,4,5,34,27,22,51,26,19
G0s2,62,48,53,4,1,2,8,7,7,7,5,6
G2e3,24,45,36,1,1,1,24,26,24,8,8,3
G3bp1,54,80,48,18,29,14,50,86,63,52,24,23
G3bp2,22,36,25,20,19,9,40,29,36,16,16,17
G430095P16Rik,4,3,2,0,0,0,4,1,2,0,2,2
G530011O06Rikx,1,2,3,0,0,0,1,2,2,0,0,0
G530011O06Riky,0,0,0,0,0,0,0,0,0,0,0,0
G630016G05Rik,0,0,0,0,1,0,0,1,0,3,0,1
G630018N14Rik,0,0,0,5,1,1,1,2,1,2,0,0
G630022F23Rik,0,0,0,1,0,1,1,1,0,2,3,6
G630030J09Rik,3,1,2,1,0,0,1,1,0,1,0,0
G630064G18Rik,0,0,0,0,0,0,0,0,0,1,0,0
G630093K05Rik,0,0,0,0,1,1,0,0,0,0,0,0
G6pc3,5,2,4,8,5,2,12,13,1,7,4,4
G6pd2,0,0,0,0,0,0,0,0,0,0,0,0
G6pdx,17,15,12,5,2,8,13,11,11,3,4,4
G730003C15Rik,0,0,0,0,0,0,0,0,0,1,0,0
G930009F23Rik,0,1,2,2,0,2,3,4,0,10,5,2
Gaa,42,27,30,24,26,14,47,34,39,40,25,28
Gab1,25,34,29,8,8,5,31,40,37,85,57,40
Gab2,17,24,11,10,21,13,8,12,12,16,19,10
Gab3,1,6,0,0,0,0,1,0,0,1,2,4
Gabarap,41,27,34,44,23,18,45,57,43,11,5,5
Gabarapl1,6,7,7,1,2,2,9,7,16,6,4,4
Gabarapl2,4,1,5,0,0,0,3,5,3,2,6,4
Gabbr1,7,7,6,1,0,0,2,6,2,156,86,89
Gabbr2,0,0,0,1,1,0,1,4,3,0,0,1
Gabpa,16,28,18,12,4,3,15,29,20,13,12,8
Gabpb1,8,12,13,0,0,0,9,9,11,15,5,6
Gabpb2,51,76,67,24,21,10,53,48,45,39,19,22
Gabra1,0,0,0,0,0,0,0,0,0,0,0,0
Gabra2,0,0,0,0,0,0,0,0,0,0,1,0
Gabra4,0,1,0,1,0,0,0,0,0,0,0,0
Gabra5,0,0,0,0,0,0,0,0,0,0,0,0
Gabrb1,0,1,0,0,0,0,0,0,1,0,0,0
Gabrb3,0,0,0,0,0,0,0,0,0,0,0,0
Gabrd,0,0,0,0,1,0,0,0,0,0,0,0
Gabre,5,3,2,2,1,1,2,1,1,12,15,10
Gabrg1,0,0,0,0,1,0,0,0,0,0,0,0
Gabrg3,0,0,0,0,0,0,0,0,0,1,0,0
Gabrp,17,22,14,0,1,0,6,9,8,13,10,9
Gabrr1,0,0,0,0,0,0,0,0,0,1,0,0
Gabrr2,0,1,0,1,0,0,0,0,0,2,0,1
Gad1,2,2,1,0,3,0,0,0,0,2,1,0
Gad1-ps,0,0,0,0,0,0,0,0,0,2,0,0
Gad1os,0,0,0,0,0,0,0,0,0,1,0,0
Gad2,0,0,0,0,1,0,0,0,0,0,0,0
Gadd45a,2,0,4,1,1,0,3,4,2,2,3,0
Gadd45b,2,5,3,8,6,7,7,6,5,38,26,28
Gadd45g,2,4,0,1,1,2,4,2,5,27,11,3
Gadd45gip1,3,3,5,0,0,0,5,5,2,1,2,0
Gadl1,0,0,1,0,0,0,0,0,0,0,0,0
Gak,95,70,80,33,33,15,55,66,65,93,42,40
Gal3st1,0,0,0,0,0,0,0,0,0,4,4,0
Gal3st2c,0,0,0,0,0,0,0,0,0,0,0,0
Gal3st3,0,0,0,0,0,0,0,0,1,1,0,1
Galc,10,19,16,0,0,0,9,11,11,14,9,10
Gale,22,20,17,9,1,0,15,8,15,13,13,8
Galk1,7,2,4,0,0,0,6,12,5,7,6,3
Galk2,10,14,6,9,1,2,5,11,11,13,10,8
Galm,6,5,4,26,23,13,3,2,1,2,1,3
Galns,9,11,11,6,5,4,5,4,1,4,6,1
Galnt1,46,68,36,2,2,4,30,28,25,30,24,22
Galnt10,59,45,31,22,15,8,17,25,15,9,1,5
Galnt11,15,28,21,1,1,2,14,14,13,8,3,7
Galnt12,3,6,7,0,0,0,2,1,14,4,0,1
Galnt13,0,0,0,0,0,0,0,0,0,11,8,4
Galnt14,0,0,0,0,1,1,1,0,0,0,0,0
Galnt15,5,7,6,1,0,0,1,1,0,16,12,18
Galnt16,2,1,0,0,0,10,1,1,0,3,0,0
Galnt17,2,3,3,0,0,0,1,0,2,8,5,4
Galnt18,13,9,9,0,0,0,13,11,12,76,58,44
Galnt2,33,43,32,4,2,3,34,31,30,33,21,24
Galnt3,49,49,43,10,8,3,13,36,26,7,3,5
Galnt4,7,9,7,2,1,0,4,7,4,3,6,5
Galnt5,0,0,0,0,0,2,0,0,1,0,0,1
Galnt6,0,0,0,0,0,0,3,2,0,5,2,3
Galnt6os,0,0,0,0,0,0,0,0,1,0,1,0
Galnt7,27,35,25,13,11,3,11,24,23,4,3,4
Galnt9,0,0,0,0,0,0,1,2,4,3,0,1
Galntl6,0,0,0,0,0,0,0,0,3,0,0,0
Galr1,0,0,1,0,1,0,0,0,0,0,0,0
Galr2,5,3,4,0,0,0,1,0,1,1,0,1
Galr3,1,0,1,0,1,0,0,0,0,0,0,0
Galt,1,8,3,0,0,0,5,5,8,24,11,9
Gamt,1,1,0,0,2,0,1,0,2,4,3,0
Gan,35,41,28,6,15,9,27,35,34,50,33,38
Ganab,89,87,77,37,27,15,72,86,66,72,42,50
Ganc,7,5,10,0,0,1,5,6,11,15,8,11
Gap43,0,0,0,0,0,0,0,0,0,5,1,3
Gapdh,15,16,20,2,6,12,75,49,48,11,10,5
Gapdh-ps14,0,0,2,0,0,0,0,0,0,0,0,0
Gapdh-ps16,0,0,0,0,0,1,0,0,0,0,0,0
Gapdhs,0,1,1,0,0,0,2,0,2,3,1,1
Gapt,0,0,0,0,0,0,0,0,0,0,1,1
Gapvd1,66,82,65,7,13,4,51,59,29,97,38,50
Gar1,9,12,6,3,1,1,8,18,9,8,3,2
Garem1,53,60,41,5,4,3,35,25,27,16,9,11
Garem2,0,0,0,0,0,0,0,1,1,1,0,0
Garin1a,0,0,0,0,0,0,0,3,1,0,2,0
Garin2,3,0,2,1,1,0,0,0,0,0,0,0
Garin3,0,0,0,0,0,0,0,0,0,0,0,0
Garin5a,2,0,1,0,2,0,0,0,0,1,2,0
Garnl3,5,4,1,1,0,0,3,4,1,17,16,15
Garre1,31,24,29,2,1,1,17,12,14,38,28,19
Gars1,14,21,22,0,0,0,31,25,21,16,12,7
Gart,13,15,8,3,2,4,17,16,18,19,13,6
Gas1,11,10,16,2,1,0,13,15,10,13,5,4
Gas2,0,1,0,0,0,0,0,1,0,0,0,1
Gas2l1,19,19,16,2,2,2,15,35,31,49,34,36
Gas2l2,0,0,0,0,0,0,0,0,0,5,8,9
Gas2l3,6,10,4,3,3,10,10,7,6,0,1,0
Gas5,45,56,36,1,2,1,38,39,29,29,5,20
Gas6,49,54,38,14,9,8,29,29,35,164,100,107
Gas7,3,7,4,9,20,11,6,11,13,35,23,13
Gas8,10,17,11,1,0,0,4,9,10,16,11,13
Gask1a,1,0,1,0,0,0,0,0,0,10,5,5
Gask1b,2,0,0,0,0,0,0,0,1,6,3,1
Gast,2,0,1,0,0,0,0,0,0,0,0,0
Gata1,1,0,0,1,1,1,1,2,1,1,0,0
Gata2,4,1,2,8,7,3,36,43,30,28,21,21
Gata3,196,247,200,89,73,64,147,209,175,9,10,6
Gata3os,1,14,7,1,0,0,9,7,7,1,0,0
Gata3un,5,3,1,0,0,0,0,0,2,0,0,0
Gata4,0,0,0,0,1,0,0,1,0,6,0,0
Gata5,0,0,0,1,1,0,0,0,0,5,4,2
Gata6,0,0,0,3,2,0,3,3,2,49,23,21
Gata6os,0,0,0,2,0,0,1,0,0,10,8,6
Gatad1,13,25,21,9,7,5,27,25,18,7,4,7
Gatad2a,66,76,52,45,39,27,62,79,80,75,47,43
Gatad2b,57,74,72,30,36,28,52,78,78,34,25,23
Gatb,6,6,5,2,1,1,6,3,1,6,1,2
Gatc,17,16,18,6,9,2,7,13,9,5,3,3
Gatd1,4,5,6,1,0,0,6,10,7,10,5,4
Gatd3a,6,17,4,6,7,3,6,9,7,11,2,8
Gatm,8,10,8,12,1,3,9,6,7,8,1,2
Gba1,12,13,13,3,3,3,13,4,8,13,6,7
Gba2,14,11,14,0,0,0,4,7,6,43,33,26
Gbe1,10,8,5,2,0,1,3,10,6,20,7,3
Gbf1,69,43,43,8,2,3,39,24,28,64,39,33
Gbgt1,1,1,3,0,0,0,2,1,1,2,0,2
Gbp10,0,0,0,0,0,0,0,0,0,1,0,0
Gbp11,0,0,0,0,0,0,0,0,0,4,1,1
Gbp2,8,3,7,18,13,5,10,6,5,5,0,2
Gbp2b,2,1,0,0,0,0,1,0,0,0,1,0
Gbp3,4,9,5,10,7,6,9,12,12,6,1,3
Gbp4,0,3,1,0,0,0,1,0,0,15,6,10
Gbp5,0,1,0,0,1,1,1,1,2,6,3,3
Gbp6,0,0,0,0,0,0,0,0,0,0,0,0
Gbp7,7,12,8,2,2,2,5,15,7,8,3,10
Gbp8,0,0,0,0,0,0,0,0,0,2,1,0
Gbp9,8,7,5,0,0,0,5,5,2,30,7,10
Gbx1,0,1,0,1,19,6,0,1,3,0,1,0
Gca,4,7,9,8,5,4,6,6,14,1,3,3
Gcat,1,0,1,0,0,0,3,2,0,0,0,0
Gcc1,15,12,12,0,0,1,9,16,11,19,15,18
Gcc2,27,41,20,0,1,1,13,17,15,33,24,18
Gcdh,5,5,7,0,0,1,9,3,1,4,6,8
Gcfc2,9,5,4,0,0,0,6,4,3,11,7,2
Gcgr,0,0,0,0,0,0,0,0,0,4,1,1
Gch1,3,3,5,2,0,0,8,6,6,3,4,1
Gchfr,0,0,0,1,0,0,0,1,1,0,0,0
Gck,0,0,0,0,0,0,0,0,0,7,1,0
Gckr,1,0,0,0,0,1,0,0,0,1,0,0
Gclc,13,10,8,4,10,6,12,11,7,243,140,169
Gclm,7,11,15,1,1,0,11,14,13,12,4,3
Gcm1,0,0,0,0,0,0,0,1,0,0,0,0
Gcn1,106,114,91,20,16,10,100,103,88,189,142,104
Gcnt1,14,21,16,3,1,2,11,8,5,6,2,5
Gcnt2,4,3,3,8,9,5,3,2,3,24,11,7
Gcnt4,1,1,0,0,0,0,0,0,0,0,0,1
Gcnt7,1,4,3,0,0,0,4,3,3,1,0,2
Gcsam,0,0,0,0,0,0,0,1,0,0,0,2
Gcsh,4,5,1,1,0,0,7,4,3,3,1,1
Gda,22,24,26,15,12,15,20,21,28,15,4,5
Gdap1,1,0,0,0,0,2,0,0,0,0,0,0
Gdap1l1,0,1,0,0,0,0,2,1,0,0,0,0
Gdap2,3,9,3,2,0,0,4,3,4,6,6,7
Gde1,20,18,22,8,8,5,15,16,11,30,20,23
Gdf10,0,0,0,0,0,0,0,0,6,0,0,3
Gdf11,2,2,3,0,0,0,0,4,1,6,0,3
Gdf15,0,0,0,1,0,0,2,1,1,1,0,1
Gdf3,0,0,0,3,3,2,0,0,0,0,0,0
Gdf5,0,0,0,0,0,0,1,0,0,0,0,0
Gdf6,0,1,1,0,1,0,0,0,1,1,0,0
Gdf7,0,2,0,0,1,1,0,0,1,2,1,0
Gdf9,1,1,0,0,0,0,0,0,0,1,1,1
Gdi1,71,60,54,4,9,3,42,49,36,125,86,75
Gdi2,73,54,58,51,47,29,52,88,76,32,5,18
Gdnf,0,0,0,0,0,0,0,0,0,14,3,6
Gdpd1,8,6,6,13,3,3,4,4,3,5,2,2
Gdpd2,3,1,2,0,0,0,1,0,0,5,3,1
Gdpd3,2,5,2,0,0,0,9,12,7,17,15,14
Gdpd5,17,36,25,8,9,3,13,11,7,16,8,11
Gdpgp1,10,2,4,5,5,1,4,4,3,8,2,0
Gem,0,0,1,0,0,0,0,0,0,18,15,16
Gemin2,3,3,1,0,0,0,4,7,6,13,1,5
Gemin4,0,0,0,0,0,0,1,0,1,0,0,0
Gemin5,24,21,16,1,2,2,18,22,17,22,8,10
Gemin6,2,4,3,0,0,0,1,1,2,0,0,0
Gemin7,6,9,9,1,0,0,5,4,6,5,4,2
Gemin8,0,2,3,0,0,0,0,0,0,0,4,2
Gen1,6,11,5,3,2,2,4,9,1,2,1,1
Get1,4,8,5,8,7,2,5,10,3,7,0,0
Get3,18,14,15,8,14,13,7,12,16,15,6,6
Get4,5,3,3,1,0,1,15,15,13,29,17,21
Gfap,0,0,0,0,0,0,0,0,0,0,0,0
Gfer,8,8,12,0,3,0,4,13,10,2,1,5
Gfi1,1,0,1,0,0,0,0,0,0,2,0,0
Gfi1b,0,0,0,0,0,0,0,0,0,0,0,1
Gfm1,7,12,9,1,1,2,11,11,8,12,5,2
Gfm2,22,31,19,11,10,8,16,20,14,47,29,27
Gfod1,3,1,2,4,3,3,8,7,6,28,15,9
Gfod2,11,4,7,8,3,2,11,8,7,11,5,4
Gfpt1,58,89,61,31,16,12,35,46,68,25,11,13
Gfpt2,0,1,1,2,1,1,0,0,9,8,1,6
Gfra1,0,0,0,0,0,0,1,1,1,10,3,2
Gfra2,0,1,0,0,0,0,1,1,0,8,4,1
Gfra3,0,0,0,0,0,0,0,0,0,0,0,1
Gfra4,0,0,0,0,0,1,0,0,0,0,0,0
Gfus,17,14,9,4,8,5,11,10,10,13,6,8
Gfy,0,0,0,0,0,0,1,1,2,2,0,0
Gga1,32,40,29,22,9,9,40,41,54,135,71,53
Gga2,13,9,8,0,0,0,11,11,12,16,14,12
Gga3,25,28,27,8,6,3,22,23,28,58,36,45
Ggact,7,6,2,6,8,3,4,1,1,4,1,1
Ggct,0,2,3,0,0,0,1,1,2,1,0,0
Ggcx,20,18,22,12,11,7,11,16,15,99,49,52
Ggh,1,9,5,0,1,0,0,3,1,1,0,3
Ggn,1,0,1,0,0,0,5,3,2,6,0,1
Ggnbp1,2,1,1,1,1,1,1,2,1,6,1,2
Ggnbp2,23,20,20,9,8,6,19,17,12,45,31,24
Ggps1,5,9,12,1,1,1,4,5,4,2,1,3
Ggt1,14,12,17,0,1,2,6,6,7,0,2,0
Ggt5,3,6,2,1,1,1,1,3,16,13,10,7
Ggt6,0,2,0,0,0,0,3,4,2,0,0,0
Ggt7,0,0,2,0,0,5,1,1,1,3,4,1
Ggta1,2,6,3,0,1,1,3,6,6,8,2,2
Ghdc,8,6,5,0,0,0,4,5,3,5,4,5
Ghitm,21,24,27,12,11,11,37,43,40,9,6,3
Ghr,11,12,12,2,2,6,10,12,4,33,20,19
Ghrhr,0,0,0,0,0,0,0,0,0,0,0,0
Ghrl,3,0,0,0,0,0,2,0,0,2,0,0
Ghsr,0,0,0,0,0,0,0,0,0,0,0,0
Gid4,19,27,12,14,13,9,25,22,22,4,3,2
Gid8,12,7,7,0,1,0,6,10,8,12,8,5
Gigyf1,69,70,47,4,5,3,55,75,59,178,88,88
Gigyf2,71,125,92,17,7,6,59,65,56,140,74,80
Gimap1,0,1,1,0,0,0,0,0,1,5,0,2
Gimap1os,0,0,0,0,0,0,0,0,0,0,0,1
Gimap3,0,0,0,0,0,0,0,0,0,18,8,2
Gimap4,1,1,1,0,0,0,0,0,5,5,6,5
Gimap5,0,0,1,0,0,1,0,0,0,1,0,0
Gimap6,2,0,1,0,0,0,0,0,2,8,9,3
Gimap7,0,0,0,0,0,0,0,0,0,0,0,1
Gimap8,1,2,0,0,0,0,1,1,2,19,3,9
Gimap9,0,1,1,1,0,0,0,0,1,1,0,1
Gin1,4,8,8,0,0,3,2,1,1,2,1,2
Ginm1,1,10,6,3,0,3,3,6,6,4,3,2
Gins1,1,2,4,0,0,0,3,3,5,3,2,1
Gins2,3,1,2,0,0,0,3,4,1,0,0,1
Gins3,3,3,4,1,0,0,1,3,1,1,2,1
Gins4,6,6,5,5,7,2,4,6,8,10,13,5
Gip,0,0,0,0,0,0,0,0,0,0,0,0
Gipc1,14,19,22,2,4,2,33,33,25,25,10,14
Gipc2,0,1,0,0,0,0,0,0,0,5,6,8
Gipc3,1,0,0,0,1,0,0,0,0,1,3,2
Gipr,0,0,0,0,0,0,0,1,0,2,1,0
Git1,47,59,48,39,24,14,45,50,42,51,34,42
Git2,44,53,46,1,0,2,25,28,27,90,55,50
Gja1,10,20,13,20,14,8,113,138,101,20,17,7
Gja3,0,0,0,0,1,1,0,0,0,0,0,0
Gja4,0,0,0,0,0,0,0,0,0,5,3,0
Gja5,1,0,0,0,0,0,1,3,2,2,1,5
Gja6,0,1,0,0,0,0,1,0,0,0,1,1
Gja8,0,0,0,0,0,0,0,0,0,0,0,0
Gjb1,2,4,2,0,0,0,1,3,7,2,0,0
Gjb2,24,30,24,31,38,19,41,42,43,1,1,2
Gjb3,0,1,0,1,1,1,7,5,6,0,0,0
Gjb4,0,0,0,0,0,0,3,7,4,0,0,0
Gjb5,0,0,0,0,0,0,2,0,1,0,0,0
Gjb6,0,0,1,0,0,0,0,2,1,2,0,0
Gjc1,2,0,0,2,5,1,1,0,0,3,5,7
Gjc2,0,0,1,0,0,0,1,0,0,0,1,0
Gjc3,0,0,0,0,0,0,0,0,1,2,0,1
Gjd2,0,0,0,0,0,0,0,0,0,0,0,0
Gjd2os,0,0,0,0,3,0,0,0,1,0,0,0
Gjd3,0,0,0,0,0,0,0,0,0,0,0,0
Gjd4,0,0,1,0,0,0,0,0,0,0,0,0
Gk,22,28,23,12,11,6,23,34,30,12,6,16
Gk5,29,48,35,10,7,5,35,28,43,5,2,2
Gkap1,5,5,8,1,1,1,3,13,7,8,5,6
Gkn3,0,0,0,0,0,0,0,0,0,0,0,0
Gla,4,2,6,1,0,0,2,6,5,1,2,2
Glb1,16,10,11,13,8,7,4,9,12,11,5,2
Glb1l,3,2,1,0,1,0,3,2,2,13,10,11
Glb1l2,1,0,0,0,0,0,0,1,0,2,4,3
Glb1l3,0,0,0,0,0,0,0,0,0,0,0,0
Glcci1,0,3,2,0,0,0,1,2,0,13,7,12
Glce,14,13,9,2,1,10,8,9,6,2,1,3
Gldc,3,6,1,0,0,0,1,2,4,1,0,1
Gldn,0,0,0,0,0,0,0,0,0,0,0,0
Gle1,31,24,28,3,1,4,14,18,14,32,13,17
Glg1,76,84,80,32,44,25,70,88,78,42,30,25
Gli1,1,0,0,1,0,0,0,4,2,22,13,6
Gli2,1,0,0,0,0,0,0,0,1,6,5,5
Gli3,0,1,1,1,1,1,1,2,2,12,4,5
Glipr1,0,0,0,9,6,2,0,0,0,2,0,0
Glipr2,0,2,0,0,0,0,0,1,1,5,1,2
Glis1,1,0,0,0,1,1,0,0,0,1,0,0
Glis2,5,3,3,6,17,8,2,9,6,40,17,11
Glis3,41,44,33,6,5,2,25,23,23,25,13,10
Glmn,2,3,3,0,0,0,1,1,0,2,1,2
Glmp,34,43,35,26,28,15,27,20,24,15,9,5
Glo1,10,15,8,0,2,0,6,6,9,8,2,2
Glo1-ps,0,0,0,0,0,0,1,2,0,0,0,0
Glod4,3,4,5,0,0,0,3,4,4,3,3,0
Glod5,0,0,1,0,0,0,0,0,0,0,0,0
Glp1r,0,0,0,0,0,0,0,0,0,29,16,11
Glra4,0,0,1,0,0,0,2,0,0,0,0,0
Glrb,1,1,1,0,0,0,2,0,2,0,0,0
Glrp1,0,0,0,0,0,0,0,0,0,0,0,0
Glrx,9,7,6,0,0,0,12,24,12,7,2,9
Glrx2,114,162,152,484,1,160,429,1142,609,73,10,46
Glrx3,14,8,14,0,0,1,15,13,13,4,5,5
Glrx5,7,13,6,8,8,4,11,22,11,5,2,1
Gls,31,39,41,9,4,2,44,47,57,61,31,35
Gls2,1,0,0,0,2,0,2,5,1,2,0,1
Glt1d1,0,0,0,1,0,0,2,3,3,2,0,0
Glt28d2,10,8,14,0,0,0,2,2,1,0,0,1
Glt8d1,11,6,8,0,1,0,6,1,4,16,6,4
Glt8d2,0,0,0,0,0,0,0,0,0,2,1,1
Gltp,5,2,3,28,20,17,21,22,39,8,4,2
Gltpd2,0,0,0,0,0,0,0,0,0,0,1,0
Glud1,15,24,16,7,29,14,28,23,21,55,21,24
Glul,12,15,20,41,60,114,6,10,71,33,20,18
Glyatl3,0,0,0,0,0,0,1,0,0,0,0,0
Glyctk,0,1,1,0,1,0,0,0,0,0,0,0
Glyr1,57,44,33,1,0,1,31,36,27,71,36,29
Gm10010,0,0,0,0,0,0,0,0,0,0,0,0
Gm10015,0,0,0,0,0,0,0,0,0,0,0,0
Gm10032,0,2,0,0,0,0,0,0,0,0,1,0
Gm10033,14,6,9,1,2,3,3,4,1,6,3,6
Gm10036,0,0,0,0,0,0,0,0,1,0,0,0
Gm10048,0,0,0,0,0,0,0,0,0,0,2,0
Gm10051,0,0,1,0,0,0,0,0,0,0,0,0
Gm10059,0,0,0,0,0,0,0,0,0,0,0,1
Gm10060,2,1,1,0,0,0,1,0,0,5,2,0
Gm10069,2,5,2,1,0,0,0,2,4,10,1,1
Gm10080,0,0,0,0,0,0,0,0,0,0,0,1
Gm10087,0,0,0,0,0,0,0,0,1,1,0,0
Gm10097,3,0,1,0,0,2,0,2,0,0,0,1
Gm10101,0,1,0,0,0,0,1,2,1,0,0,0
Gm10115,1,1,0,0,0,0,0,0,0,3,1,1
Gm10118,0,0,0,0,0,0,0,0,0,0,0,0
Gm10129,0,0,0,6,9,3,0,0,1,0,0,0
Gm10132,0,0,0,0,1,0,0,0,0,0,0,0
Gm10134,3,4,0,0,0,0,0,1,1,0,1,0
Gm10136,0,0,0,0,0,0,0,0,0,2,0,0
Gm10138,5,2,2,2,4,1,3,2,3,8,1,0
Gm10143,1,0,1,0,0,0,0,1,0,0,0,0
Gm10152,0,0,0,1,0,0,0,0,0,1,0,0
Gm10165,0,0,0,0,0,0,0,0,0,0,0,0
Gm10167,0,1,0,0,0,0,1,0,1,1,1,0
Gm10180,0,1,0,0,0,0,0,0,0,0,0,0
Gm10190,0,0,0,0,0,0,0,0,0,0,0,1
Gm10212,0,0,0,0,0,0,0,0,0,1,0,0
Gm10222,0,0,0,0,0,2,0,0,1,0,2,0
Gm10244,0,0,0,0,0,0,0,0,0,1,0,0
Gm10248,1,1,0,0,0,0,0,0,0,0,1,0
Gm10250,0,0,0,0,0,0,0,0,0,0,0,0
Gm10252,0,0,1,0,0,0,0,0,1,0,0,0
Gm10254,1,0,0,0,0,0,0,0,0,0,0,0
Gm10258,0,0,0,0,0,0,1,0,0,0,0,2
Gm10263,1,0,1,0,0,0,0,0,0,0,0,0
Gm10268,0,2,0,0,0,0,1,1,0,1,0,0
Gm10277,5,7,2,0,0,0,7,3,4,6,4,1
Gm10284,0,0,1,0,0,0,0,0,0,0,0,0
Gm10286,0,0,0,0,0,0,0,0,0,0,0,0
Gm10287,0,0,0,0,0,0,0,0,0,0,0,0
Gm10290,0,0,0,0,0,0,0,0,0,0,0,1
Gm10293,0,0,0,0,0,0,1,0,0,0,0,0
Gm10297,0,0,0,0,0,0,0,0,0,0,0,0
Gm10300,1,0,0,2,1,1,3,3,4,4,1,3
Gm10305,1,1,0,0,0,0,0,1,1,0,0,0
Gm10309,1,0,1,0,0,0,0,0,0,5,1,1
Gm10322,1,0,0,0,0,0,1,1,1,0,1,1
Gm10335,0,0,0,0,0,0,0,0,0,0,0,1
Gm10353,0,1,0,0,0,0,0,0,0,1,0,0
Gm10356,0,0,0,0,0,0,1,0,0,0,0,0
Gm10366,1,2,1,0,0,0,3,1,0,1,0,0
Gm10371,0,0,0,0,0,0,0,0,0,0,0,0
Gm10382,3,6,8,0,0,2,12,7,6,44,23,17
Gm10384,5,5,6,0,1,0,0,2,1,1,0,0
Gm10385,0,1,0,0,0,0,0,0,0,0,0,1
Gm10388,0,0,1,0,0,0,0,0,0,0,0,0
Gm10389,1,2,0,0,0,0,0,1,2,10,9,9
Gm10390,4,7,0,0,0,0,5,4,5,2,2,1
Gm10392,0,0,1,0,0,0,0,0,0,0,0,0
Gm10399,0,0,0,0,0,0,0,0,0,1,0,0
Gm10400,0,0,1,0,0,0,0,0,0,1,0,0
Gm10406,0,1,0,0,0,0,0,0,0,0,0,0
Gm10416,0,0,1,0,0,0,0,0,0,0,0,0
Gm10417,0,1,1,0,0,0,0,0,0,0,4,0
Gm10419,0,0,0,0,9,3,0,0,1,1,1,2
Gm10420,0,0,0,0,1,0,0,0,0,0,0,0
Gm10425,0,1,0,0,0,0,1,0,0,2,0,3
Gm1043,0,0,0,0,0,0,0,0,0,5,1,1
Gm10432,0,0,0,1,0,0,0,1,1,0,0,0
Gm10433,3,0,1,0,0,0,0,0,0,1,2,0
Gm10435,0,0,0,0,0,0,0,0,0,0,0,0
Gm10440,0,0,0,0,0,0,0,0,0,0,1,2
Gm10441,0,0,0,0,0,0,1,0,0,0,0,0
Gm10459,1,0,0,0,0,0,0,0,0,0,0,0
Gm10461,3,1,4,0,0,0,0,5,1,1,2,1
Gm10465,0,0,1,0,0,0,0,0,0,0,0,0
Gm10466,0,0,0,0,0,0,0,0,0,0,0,0
Gm10472,0,0,0,0,0,0,0,0,0,0,0,0
Gm10475,0,0,0,0,2,0,0,0,0,0,0,0
Gm10479,0,0,0,0,0,0,0,1,0,0,0,0
Gm10484,0,0,0,8,4,2,0,2,1,1,2,1
Gm10501,0,0,0,1,0,0,1,0,0,1,0,0
Gm10503,0,0,0,0,0,0,0,0,0,1,0,0
Gm10505,4,2,4,38,18,10,4,12,7,1,0,0
Gm10509,3,5,2,0,0,0,2,0,0,2,2,2
Gm10513,2,1,0,0,0,0,1,1,0,0,2,0
Gm10516,1,1,0,0,0,0,1,1,1,2,1,2
